 Time Elapsed: 17.5s
 Current Slope: -0.09087284
 Number of Data Points: 24
1: {28.0, 130.0}
2: {27.0, 130.0}
3: {24.0, 131.0}
4: {29.0, 130.0}
5: {30.0, 130.0}
6: {27.0, 130.0}
7: {29.0, 131.0}
8: {22.0, 130.0}
9: {21.0, 130.0}
10: {21.0, 132.0}
11: {28.0, 130.0}
12: {19.0, 132.0}
13: {21.0, 133.0}
14: {15.0, 130.0}
15: {20.0, 130.0}
16: {16.0, 134.0}
17: {19.0, 130.0}
18: {13.0, 132.0}
19: {14.0, 133.0}
20: {13.0, 130.0}
21: {14.0, 132.0}
22: {10.0, 133.0}
23: {10.0, 130.0}
24: {9.0, 132.0}
