 Time Elapsed: 16.0s
 Current Slope: 0.2177055
 Number of Data Points: 18
1: {29.0, 692.0}
2: {30.0, 722.0}
3: {27.0, 736.0}
4: {26.0, 720.0}
5: {20.0, 728.0}
6: {18.0, 693.0}
7: {20.0, 693.0}
8: {23.0, 693.0}
9: {22.0, 695.0}
10: {21.0, 668.0}
11: {16.0, 694.0}
12: {14.0, 729.0}
13: {14.0, 730.0}
14: {12.0, 733.0}
15: {13.0, 696.0}
16: {12.0, 694.0}
17: {10.0, 695.0}
18: {9.0, 699.0}
